SYSTEM;RELEASE;CLASS;WMC;DIT;NOC;CBO;RFC;LCOM;CA;CE;NPM;LCOM3;LOC;DAM;MOA;MFA;CAM;IC;CBM;AMC;key_class
jetty;9.3.6.v20151106;org.eclipse.jetty.server.SessionIdManager;9.0;1.0;0.0;10.0;9.0;36.0;9.0;1.0;9.0;2.0;9.0;0.0;0.0;0.0;0.4444;0.0;0.0;0.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.ForwardedRequestCustomizer;18.0;1.0;0.0;9.0;45.0;119.0;0.0;9.0;17.0;0.8487;261.0;1.0;0.0;0.0;0.2778;0.0;0.0;13.1111;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.session.AbstractSessionManager$CookieConfig;15.0;1.0;0.0;3.0;19.0;0.0;1.0;3.0;15.0;0.0;190.0;0.0;1.0;0.0;0.3067;0.0;0.0;11.6;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.Response$OutputType;4.0;2.0;0.0;3.0;7.0;4.0;2.0;1.0;2.0;0.9167;56.0;0.25;4.0;0.8667;0.4444;1.0;1.0;12.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.HttpConnection$BlockingReadCallback;5.0;1.0;0.0;4.0;9.0;4.0;1.0;4.0;3.0;0.25;30.0;0.0;1.0;0.0;0.45;0.0;0.0;4.8;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.session.JDBCSessionManager$Session;23.0;0.0;0.0;8.0;58.0;117.0;3.0;6.0;14.0;0.8535;453.0;0.8889;1.0;0.0;0.2174;0.0;0.0;18.3043;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.UserIdentity$Scope;3.0;1.0;0.0;4.0;3.0;3.0;4.0;0.0;3.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.session.HashSessionIdManager;11.0;0.0;0.0;4.0;45.0;0.0;1.0;3.0;9.0;0.1;311.0;1.0;0.0;0.0;0.3455;0.0;0.0;27.1818;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.Authentication$Failed;1.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0;1.0;2.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.ConnectorStatistics$Sample;2.0;1.0;0.0;2.0;5.0;0.0;1.0;1.0;0.0;0.0;24.0;0.0;0.0;0.0;0.75;0.0;0.0;10.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.QuietServletException;4.0;0.0;1.0;2.0;8.0;6.0;2.0;0.0;4.0;2.0;20.0;0.0;0.0;0.0;0.6667;0.0;0.0;4.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.ProxyConnectionFactory$ProxyConnection;3.0;0.0;0.0;9.0;36.0;1.0;1.0;9.0;2.0;0.6429;332.0;1.0;1.0;0.0;0.5;0.0;0.0;107.3333;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.Authentication$Deferred;3.0;1.0;0.0;2.0;3.0;3.0;1.0;1.0;3.0;2.0;3.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.handler.StatisticsHandler$1;5.0;1.0;0.0;7.0;23.0;4.0;1.0;7.0;4.0;0.5;70.0;0.0;1.0;0.0;0.6667;0.0;0.0;12.8;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.SessionManager;31.0;1.0;0.0;11.0;31.0;465.0;8.0;4.0;30.0;1.0296;43.0;0.0;0.0;0.0;0.1667;0.0;0.0;0.0968;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.HttpChannelState$Async;4.0;2.0;0.0;3.0;7.0;4.0;2.0;1.0;2.0;0.9583;100.0;0.125;8.0;0.8667;0.4444;1.0;1.0;22.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.HomeBaseWarning;2.0;1.0;0.0;3.0;14.0;0.0;0.0;3.0;1.0;0.0;68.0;1.0;0.0;0.0;1.0;0.0;0.0;32.5;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.HttpConfiguration$Customizer;1.0;1.0;0.0;8.0;1.0;0.0;6.0;3.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.handler.HotSwapHandler;9.0;0.0;0.0;4.0;24.0;16.0;0.0;4.0;6.0;0.375;102.0;1.0;1.0;0.0;0.2222;0.0;0.0;10.2222;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.handler.HandlerCollection;10.0;0.0;2.0;9.0;35.0;33.0;3.0;6.0;9.0;0.3333;243.0;1.0;1.0;0.0;0.2;0.0;0.0;23.1;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.HttpOutput$InputStreamWritingCB;3.0;0.0;0.0;7.0;24.0;0.0;1.0;7.0;2.0;0.25;134.0;0.75;1.0;0.0;0.4667;0.0;0.0;42.3333;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.LowResourceMonitor$LRMScheduler;2.0;0.0;0.0;3.0;3.0;1.0;1.0;2.0;0.0;2.0;8.0;0.0;0.0;0.0;0.75;0.0;0.0;3.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.LocalConnector;13.0;0.0;0.0;14.0;40.0;70.0;1.0;14.0;11.0;0.3333;234.0;1.0;0.0;0.0;0.2249;0.0;0.0;16.9231;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.handler.ErrorHandler$ErrorPageMapper;1.0;1.0;0.0;2.0;1.0;0.0;2.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.session.JDBCSessionManager;36.0;0.0;0.0;13.0;143.0;296.0;3.0;13.0;11.0;0.7371;1879.0;1.0;2.0;0.0;0.1629;0.0;0.0;51.0556;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.HttpInput$EOFState;1.0;0.0;4.0;6.0;2.0;0.0;5.0;1.0;0.0;2.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.UserIdentity$1;5.0;1.0;0.0;3.0;6.0;10.0;1.0;2.0;4.0;2.0;16.0;0.0;0.0;0.0;0.4667;0.0;0.0;2.2;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.handler.ContextHandler$AliasCheck;1.0;1.0;0.0;5.0;1.0;0.0;4.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.Authentication$Challenge;0.0;1.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.HttpChannelState;51.0;1.0;0.0;34.0;111.0;0.0;22.0;19.0;31.0;0.7614;3028.0;1.0;4.0;0.0;0.12;0.0;0.0;58.098;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.AbstractConnector$Acceptor;4.0;1.0;0.0;3.0;24.0;0.0;1.0;3.0;2.0;0.3333;228.0;0.6667;1.0;0.0;0.5625;0.0;0.0;55.25;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.handler.gzip.GzipHttpOutputInterceptor;23.0;1.0;0.0;22.0;80.0;163.0;2.0;21.0;9.0;0.8112;704.0;0.7692;3.0;0.0;0.186;0.0;0.0;29.0435;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.HttpChannelState$Action;4.0;2.0;0.0;4.0;7.0;4.0;3.0;1.0;2.0;0.9667;122.0;0.1;10.0;0.8667;0.4444;1.0;1.0;27.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.Authentication$ResponseSent;0.0;1.0;0.0;5.0;0.0;0.0;4.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.ResponseWriter;39.0;3.0;0.0;6.0;74.0;517.0;1.0;5.0;33.0;0.7316;698.0;1.0;1.0;0.6105;0.1485;1.0;14.0;16.641;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.Authentication$Wrapped;2.0;1.0;0.0;1.0;2.0;1.0;0.0;1.0;2.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.handler.jmx.ContextHandlerMBean;5.0;0.0;0.0;3.0;15.0;0.0;0.0;3.0;5.0;2.0;69.0;0.0;0.0;0.0;0.6667;0.0;0.0;12.8;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.AbstractConnector$1;0.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.HttpConfiguration$ConnectionFactory;1.0;1.0;0.0;3.0;1.0;0.0;2.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.session.HashSessionManager$Scavenger;2.0;1.0;0.0;3.0;8.0;0.0;1.0;3.0;1.0;0.0;61.0;0.0;1.0;0.0;0.75;0.0;0.0;29.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.jmx.AbstractConnectorMBean;2.0;0.0;0.0;2.0;7.0;0.0;0.0;2.0;2.0;0.0;29.0;0.0;1.0;0.0;0.75;0.0;0.0;13.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.HttpOutput$AsyncFlush;2.0;0.0;0.0;6.0;6.0;0.0;1.0;6.0;1.0;0.5;46.0;0.5;1.0;0.0;0.75;0.0;0.0;21.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.RequestLogCollection;3.0;1.0;0.0;4.0;11.0;0.0;1.0;3.0;3.0;0.0;37.0;1.0;0.0;0.0;0.4667;0.0;0.0;11.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.HttpChannelOverHttp;19.0;0.0;0.0;34.0;106.0;39.0;2.0;33.0;15.0;0.7778;754.0;1.0;1.0;0.0;0.141;0.0;0.0;38.1053;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.Authentication$SendSuccess;0.0;1.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.ResourceCache$1;3.0;1.0;0.0;2.0;5.0;3.0;1.0;2.0;2.0;1.0;46.0;0.0;1.0;0.0;0.5;0.0;0.0;14.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.handler.ResourceHandler;30.0;0.0;0.0;19.0;117.0;327.0;1.0;19.0;24.0;0.8879;873.0;0.0833;1.0;0.0;0.1759;0.0;0.0;27.7;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.AbstractNetworkConnector;13.0;0.0;1.0;7.0;23.0;70.0;1.0;6.0;10.0;0.7917;104.0;1.0;0.0;0.0;0.2019;0.0;0.0;6.8462;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.HttpChannel;53.0;1.0;1.0;70.0;190.0;942.0;35.0;45.0;41.0;0.8506;1336.0;1.0;7.0;0.0;0.0789;0.0;0.0;23.9623;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.ConnectorStatistics;30.0;0.0;0.0;11.0;83.0;199.0;0.0;11.0;28.0;0.8143;484.0;1.0;1.0;0.0;0.2276;0.0;0.0;14.7;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.HttpInput$State;3.0;1.0;3.0;4.0;4.0;3.0;4.0;1.0;2.0;2.0;10.0;0.0;0.0;0.0;0.6667;0.0;0.0;2.3333;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.HttpWriter;5.0;2.0;3.0;7.0;11.0;2.0;5.0;2.0;5.0;0.875;64.0;0.0;1.0;0.7647;0.4;1.0;1.0;11.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.HttpChannelOverHttp$1;1.0;1.0;0.0;4.0;7.0;0.0;1.0;3.0;0.0;2.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;76.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.ClassLoaderDump;3.0;1.0;0.0;5.0;13.0;1.0;2.0;3.0;3.0;0.5;71.0;0.0;0.0;0.0;0.5;0.0;0.0;22.3333;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.Dispatcher$ForwardAttributes;7.0;1.0;0.0;2.0;26.0;1.0;1.0;2.0;6.0;0.5;243.0;0.0;1.0;0.0;0.3714;0.0;0.0;32.7143;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.jmx.ServerMBean;3.0;0.0;0.0;3.0;6.0;0.0;0.0;3.0;3.0;0.5;24.0;1.0;1.0;0.0;0.6667;0.0;0.0;6.3333;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.session.HashedSession;17.0;0.0;0.0;6.0;69.0;28.0;1.0;6.0;9.0;0.625;448.0;1.0;1.0;0.0;0.1875;0.0;0.0;25.0588;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.handler.ContextHandler$ApproveNonExistentDirectoryAliases;2.0;1.0;0.0;3.0;11.0;1.0;1.0;2.0;2.0;2.0;70.0;0.0;0.0;0.0;0.6667;0.0;0.0;34.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.session.AbstractSessionManager$1;3.0;1.0;0.0;1.0;5.0;3.0;1.0;0.0;2.0;2.0;11.0;0.0;0.0;0.0;0.6667;0.0;0.0;2.6667;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.HttpOutput$Interceptor;3.0;1.0;0.0;6.0;3.0;3.0;5.0;1.0;3.0;2.0;3.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.handler.ContextHandler;111.0;0.0;1.0;52.0;290.0;5283.0;26.0;34.0;89.0;0.9475;2963.0;0.85;3.0;0.0;0.054;0.0;0.0;25.3333;1.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.handler.HandlerWrapper;8.0;0.0;11.0;15.0;20.0;8.0;12.0;4.0;7.0;0.1429;113.0;1.0;1.0;0.0;0.2222;0.0;0.0;13.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.handler.IdleTimeoutHandler$1;5.0;1.0;0.0;2.0;7.0;4.0;1.0;2.0;4.0;0.6667;34.0;0.0;2.0;0.0;0.48;0.0;0.0;5.2;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.session.SessionHandler;13.0;0.0;0.0;13.0;69.0;16.0;6.0;9.0;9.0;0.7917;564.0;0.25;1.0;0.0;0.3095;0.0;0.0;42.0769;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.Authentication;1.0;1.0;0.0;11.0;6.0;0.0;8.0;5.0;0.0;2.0;27.0;0.0;5.0;0.0;0.0;0.0;0.0;21.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.AsyncNCSARequestLog$WriterThread;2.0;2.0;0.0;2.0;19.0;0.0;1.0;2.0;1.0;0.0;70.0;0.0;1.0;0.9846;0.75;0.0;0.0;33.5;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.Request$2;1.0;1.0;0.0;2.0;3.0;0.0;1.0;1.0;0.0;2.0;77.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.Request$1;2.0;3.0;0.0;1.0;4.0;0.0;1.0;1.0;1.0;0.5;18.0;0.0;1.0;0.96;0.625;1.0;1.0;7.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.HttpConnection;49.0;0.0;0.0;36.0;139.0;864.0;9.0;34.0;27.0;0.9188;1000.0;0.9;7.0;0.0;0.1155;0.0;0.0;19.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.server.handler.ContextHandler$ApproveAliases;2.0;1.0;0.0;2.0;3.0;1.0;0.0;2.0;2.0;2.0;7.0;0.0;0.0;0.0;0.6667;0.0;0.0;2.5;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.ServletContextHandler;45.0;0.0;0.0;23.0;115.0;828.0;2.0;23.0;32.0;0.8724;934.0;0.6154;1.0;0.0;0.0924;0.0;0.0;19.4667;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.BaseHolder$Source;4.0;2.0;0.0;9.0;7.0;4.0;8.0;1.0;2.0;0.9333;67.0;0.2;5.0;0.8667;0.4444;1.0;1.0;14.5;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.DefaultServlet$1;4.0;1.0;0.0;4.0;13.0;0.0;1.0;4.0;3.0;0.4444;55.0;0.0;1.0;0.0;0.4;0.0;0.0;12.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.ServletContextHandler$JspPropertyGroup;26.0;1.0;0.0;0.0;40.0;243.0;0.0;0.0;26.0;0.9133;335.0;1.0;0.0;0.0;0.7308;0.0;0.0;11.4231;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.DefaultServlet$2;1.0;1.0;0.0;2.0;3.0;0.0;1.0;1.0;0.0;2.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.ServletHolder$1;1.0;0.0;0.0;2.0;3.0;0.0;2.0;1.0;0.0;2.0;19.0;0.0;1.0;0.0;1.0;0.0;0.0;16.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.ServletContextHandler$Context;26.0;0.0;0.0;12.0;80.0;0.0;3.0;12.0;26.0;0.0;849.0;0.0;1.0;0.0;0.1923;0.0;0.0;31.6154;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.ServletContextHandler$TagLib;6.0;1.0;0.0;0.0;10.0;3.0;0.0;0.0;6.0;0.6;40.0;1.0;0.0;0.0;0.6667;0.0;0.0;5.3333;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.ErrorPageErrorHandler$ErrorCodeRange;4.0;1.0;0.0;1.0;10.0;0.0;1.0;1.0;1.0;0.5;66.0;0.75;1.0;0.0;0.5;0.0;0.0;14.5;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.ServletHolder;57.0;0.0;0.0;25.0;163.0;1232.0;12.0;19.0;36.0;0.8797;1572.0;0.8421;2.0;0.0;0.111;0.0;0.0;26.2456;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.Invoker;5.0;0.0;0.0;14.0;66.0;6.0;1.0;14.0;2.0;0.7857;484.0;1.0;1.0;0.0;0.4;0.0;0.0;94.4;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.Holder$HolderRegistration;9.0;1.0;2.0;4.0;35.0;0.0;2.0;2.0;8.0;0.125;168.0;0.0;1.0;0.0;0.3333;0.0;0.0;17.5556;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.jmx.ServletMappingMBean;2.0;0.0;0.0;2.0;5.0;1.0;0.0;2.0;2.0;2.0;27.0;0.0;0.0;0.0;0.75;0.0;0.0;12.5;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.ServletHandler$CachedChain;3.0;1.0;0.0;5.0;23.0;0.0;1.0;5.0;2.0;0.125;153.0;0.0;4.0;0.0;0.4444;0.0;0.0;48.6667;1.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.ServletContextHandler$ServletContainerInitializerCaller;0.0;1.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.StatisticsServlet;8.0;0.0;0.0;10.0;82.0;2.0;0.0;10.0;3.0;0.5143;864.0;0.8;0.0;0.0;0.5;0.0;0.0;106.375;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.ServletHolder$JspContainer;4.0;2.0;0.0;2.0;7.0;4.0;1.0;1.0;2.0;0.8889;45.0;0.3333;3.0;0.8667;0.4444;1.0;1.0;9.5;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.ServletMapping;11.0;1.0;0.0;5.0;20.0;27.0;5.0;0.0;11.0;0.7667;109.0;1.0;0.0;0.0;0.3273;0.0;0.0;8.6364;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.jmx.HolderMBean;2.0;0.0;0.0;2.0;5.0;1.0;0.0;2.0;2.0;2.0;27.0;0.0;0.0;0.0;0.75;0.0;0.0;12.5;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.ServletContextHandler$LegacyDecorator;3.0;1.0;0.0;3.0;6.0;0.0;1.0;2.0;3.0;0.0;20.0;1.0;0.0;0.0;0.6667;0.0;0.0;5.3333;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.ServletHolder$SingleThreadedWrapper;7.0;1.0;0.0;4.0;20.0;3.0;1.0;4.0;5.0;0.3333;181.0;0.0;1.0;0.0;0.3095;0.0;0.0;24.5714;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.Holder$1;1.0;1.0;0.0;2.0;3.0;0.0;1.0;1.0;0.0;2.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.FilterMapping;22.0;1.0;0.0;9.0;40.0;157.0;3.0;6.0;18.0;0.9444;310.0;0.4167;1.0;0.0;0.2045;0.0;0.0;12.5455;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.DefaultServlet;22.0;0.0;0.0;36.0;194.0;157.0;1.0;36.0;5.0;0.8667;2245.0;1.0;2.0;0.0;0.2511;0.0;0.0;99.9091;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.ServletHandler$Default404Servlet;2.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;1.0;2.0;9.0;0.0;0.0;0.0;0.6667;0.0;0.0;3.5;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.FilterHolder;14.0;0.0;0.0;13.0;47.0;67.0;8.0;9.0;13.0;0.8462;226.0;1.0;1.0;0.0;0.2198;0.0;0.0;14.8571;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.NoJspServlet;2.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;1.0;1.0;21.0;1.0;0.0;0.0;0.6667;0.0;0.0;9.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.ServletContextHandler$JspConfig;6.0;1.0;0.0;0.0;20.0;0.0;0.0;0.0;6.0;0.4;102.0;1.0;0.0;0.0;0.4444;0.0;0.0;15.6667;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.ServletHandler;64.0;0.0;0.0;49.0;246.0;1736.0;13.0;41.0;50.0;0.902;2937.0;0.9565;6.0;0.0;0.0832;0.0;0.0;44.5313;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.FilterHolder$Config;2.0;0.0;0.0;3.0;3.0;0.0;1.0;3.0;1.0;0.0;14.0;0.0;1.0;0.0;0.75;0.0;0.0;5.5;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.ServletHandler$Chain;3.0;1.0;0.0;5.0;26.0;0.0;1.0;5.0;2.0;0.3;178.0;0.0;2.0;0.0;0.4286;0.0;0.0;56.6667;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.JspPropertyGroupServlet;3.0;0.0;0.0;6.0;21.0;0.0;0.0;6.0;3.0;0.7857;212.0;0.8571;3.0;0.0;0.4667;0.0;0.0;67.3333;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.ServletHolder$Registration;18.0;0.0;0.0;5.0;50.0;95.0;1.0;5.0;18.0;0.7647;207.0;0.5;1.0;0.0;0.179;0.0;0.0;10.3889;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.Holder;20.0;0.0;2.0;16.0;44.0;118.0;10.0;6.0;17.0;0.8526;201.0;1.0;0.0;0.0;0.1974;0.0;0.0;8.8;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.ListenerHolder;4.0;0.0;0.0;5.0;11.0;0.0;3.0;2.0;4.0;0.3333;39.0;1.0;0.0;0.0;0.5;0.0;0.0;8.5;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.ServletContextHandler$Decorator;0.0;1.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.Holder$HolderConfig;4.0;1.0;2.0;4.0;8.0;0.0;2.0;2.0;3.0;0.0;25.0;0.0;1.0;0.0;0.5;0.0;0.0;5.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.FilterHolder$Registration;5.0;0.0;0.0;6.0;22.0;0.0;1.0;6.0;4.0;0.0;162.0;0.0;1.0;0.0;0.48;0.0;0.0;31.2;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.BaseHolder;16.0;0.0;2.0;13.0;40.0;82.0;2.0;11.0;13.0;0.8667;184.0;1.0;2.0;0.0;0.2333;0.0;0.0;10.125;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.FilterMapping$1;1.0;1.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;2.0;42.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.ServletHolder$Config;2.0;0.0;0.0;4.0;4.0;0.0;2.0;3.0;1.0;0.0;14.0;0.0;1.0;0.0;0.75;0.0;0.0;5.5;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.Invoker$InvokedRequest;4.0;0.0;0.0;2.0;13.0;0.0;1.0;2.0;3.0;0.4167;90.0;0.0;1.0;0.0;0.45;0.0;0.0;20.5;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.ErrorPageErrorHandler;9.0;0.0;0.0;5.0;31.0;0.0;1.0;5.0;8.0;0.7813;183.0;0.75;0.0;0.0;0.3333;0.0;0.0;18.8889;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.listener.IntrospectorCleaner;3.0;1.0;0.0;0.0;5.0;3.0;0.0;0.0;3.0;2.0;9.0;0.0;0.0;0.0;0.8333;0.0;0.0;2.0;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.jmx.FilterMappingMBean;2.0;0.0;0.0;2.0;5.0;1.0;0.0;2.0;2.0;2.0;27.0;0.0;0.0;0.0;0.75;0.0;0.0;12.5;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlet.listener.ELContextCleaner;6.0;1.0;0.0;3.0;30.0;9.0;0.0;3.0;3.0;0.6;147.0;1.0;0.0;0.0;0.45;0.0;0.0;23.3333;0.0
jetty;9.3.6.v20151106;org.eclipse.jetty.servlets.CGI$3;2.0;1.0;0.0;3.0;8.0;0.0;1.0;3.0;1.0;0.0;36.0;0.0;0.0;0.0;0.625;0.0;0.0;15.5;0.0
